id,image_id,category_id,bbox,segmentation,area,file_name,width,height,attributes
123,9,65,"[85.09453582763672, 28.08819007873535, 54.490135192871094, 36.685340881347656]",[],1998.9891842211946,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
124,9,15,"[4.249011039733887, 49.3491096496582, 49.52116012573242, 37.12278366088867]",[],1838.3633139837912,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
125,9,13,"[42.979591369628906, 69.097900390625, 53.00975799560547, 34.311134338378906]",[],1818.8249278321746,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
126,9,67,"[0.0, 47.80244445800781, 60.61119079589844, 42.277565002441406]",[],2562.4935587489745,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
127,9,3,"[2.0819814205169678, 49.282569885253906, 53.79483413696289, 33.309539794921875]",[],1791.8811684463872,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
128,9,82,"[4.2205023765563965, 49.490360260009766, 48.91083908081055, 37.67454147338867]",[],1842.6934354482364,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
129,9,72,"[84.7323989868164, 28.778669357299805, 56.02448272705078, 35.86830139160156]",[],2009.5030317624332,1634021066087_TEAK BOX BED W DAMRO DL MATTRESS for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
130,10,15,"[5.218170642852783, 0.0, 127.51327514648438, 98.55315399169922]",[],12566.835441497387,1634018136648_Foldable Towel racks for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
131,10,15,"[35.077728271484375, 45.75959014892578, 55.234291076660156, 55.418861389160156]",[],3061.021521105955,1634018136648_Foldable Towel racks for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
132,10,7,"[3.237244129180908, 0.9564459323883057, 133.21852111816406, 93.04563903808594]",[],12395.402429148322,1634018136648_Foldable Towel racks for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
133,10,39,"[59.529151916503906, 4.934930324554443, 67.4647445678711, 90.78752899169922]",[],6124.957453373179,1634018136648_Foldable Towel racks for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
134,10,17,"[53.43014144897461, 14.175782203674316, 81.24673461914062, 87.25206756591797]",[],7088.945578499464,1634018136648_Foldable Towel racks for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
135,11,63,"[4.708484172821045, 31.52186393737793, 124.29713439941406, 53.75163269042969]",[],6681.173912710277,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
136,11,31,"[89.80770111083984, 32.59132385253906, 17.52802276611328, 14.651836395263672]",[],256.8177219015488,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
137,11,18,"[29.654003143310547, 30.286304473876953, 111.64712524414062, 48.64545822143555]",[],5431.125566607225,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
138,11,65,"[0.0, 30.310392379760742, 142.0, 62.974037170410156]",[],8942.313278198242,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
139,11,60,"[13.919395446777344, 39.90311050415039, 29.431976318359375, 21.672637939453125]",[],637.8685665903613,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
140,11,62,"[3.6332814693450928, 49.362060546875, 16.902156829833984, 35.064170837402344]",[],592.6601146018656,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
141,11,18,"[62.205894470214844, 44.17271423339844, 79.47657012939453, 35.721580505371094]",[],2839.0286981679383,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
142,11,1,"[5.408660411834717, 35.30669403076172, 75.71382141113281, 48.98577117919922]",[],3708.8999307485064,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
143,11,18,"[12.401265144348145, 38.87138748168945, 33.07659912109375, 24.793190002441406]",[],820.0744066438638,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
144,11,47,"[113.32931518554688, 36.89690017700195, 11.633651733398438, 10.832427978515625]",[],126.02069452917203,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
145,11,17,"[32.866966247558594, 30.515100479125977, 107.57494354248047, 48.23383331298828]",[],5188.751895482128,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
146,11,63,"[4.040901184082031, 40.29487228393555, 53.836578369140625, 43.26033401489258]",[],2328.988362467964,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
147,11,63,"[51.39601135253906, 31.586870193481445, 89.04008483886719, 42.08753967285156]",[],3747.4781031298917,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
148,11,62,"[3.3147997856140137, 40.93590545654297, 51.46384811401367, 43.833900451660156]",[],2255.8611950890336,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
149,11,17,"[13.195528984069824, 39.046749114990234, 31.625289916992188, 24.85943603515625]",[],786.1868717847392,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
150,11,64,"[89.55643463134766, 32.37702941894531, 17.393341064453125, 15.102218627929688]",[],262.67803942551836,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
151,11,65,"[1.397623896598816, 59.604373931884766, 138.69680786132812, 45.02950668334961]",[],6245.448836550931,1634021601785_L Shape sofa Set for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
152,12,15,"[14.02476978302002, 14.078065872192383, 126.75821685791016, 87.98624420166016]",[],11152.979423027078,1634025449756_steel single bed à¶ºà¶à¶© à¶à¶¯à¶±à·  for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
153,12,15,"[8.975805282592773, 11.847606658935547, 69.37466430664062, 24.265094757080078]",[],1683.3828031412559,1634025449756_steel single bed à¶ºà¶à¶© à¶à¶¯à¶±à·  for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
154,12,76,"[14.605515480041504, 10.597443580627441, 125.05476379394531, 89.85979461669922]",[],11237.39539036376,1634025449756_steel single bed à¶ºà¶à¶© à¶à¶¯à¶±à·  for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
155,12,67,"[5.219963550567627, 7.663022994995117, 136.780029296875, 99.33696746826172]",[],13587.313320571557,1634025449756_steel single bed à¶ºà¶à¶© à¶à¶¯à¶±à·  for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
156,12,62,"[3.419015407562256, 20.904644012451172, 8.974634170532227, 27.212627410888672]",[],244.2233758317234,1634025449756_steel single bed à¶ºà¶à¶© à¶à¶¯à¶±à·  for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
157,13,1,"[57.26922607421875, 7.551186561584473, 56.490196228027344, 95.54226684570312]",[],5397.201402184321,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
158,13,85,"[5.282637596130371, 21.202869415283203, 12.63733196258545, 19.430103302001953]",[],245.54466549472636,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
159,13,82,"[38.06757736206055, 0.0, 25.88945770263672, 81.13729858398438]",[],2100.6006597962696,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
160,13,7,"[2.5420141220092773, 0.7101160883903503, 75.61888122558594, 102.45233154296875]",[],7747.330690232106,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
161,13,62,"[53.1304931640625, 17.40127182006836, 55.70820617675781, 85.18829345703125]",[],4745.687015750445,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
162,13,15,"[54.776790618896484, 23.030649185180664, 65.30213928222656, 79.63935089111328]",[],5200.619984237594,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
163,13,77,"[82.6134262084961, 15.527238845825195, 18.680526733398438, 12.815053939819336]",[],239.39195771273808,1634026092732_Red Balaw Frame with jack windows for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
164,14,84,"[6.824035167694092, 30.250093460083008, 117.81719970703125, 23.68282127380371]",[],2790.24368364166,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
165,14,67,"[2.2102341651916504, 50.97435760498047, 134.63584899902344, 50.663177490234375]",[],6821.0799143859185,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
166,14,15,"[2.464472770690918, 41.38541030883789, 128.73110961914062, 61.30732345581055]",[],7892.159776246059,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
167,14,65,"[1.0724973678588867, 26.33121681213379, 134.75323486328125, 36.66168975830078]",[],4940.281290485058,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
168,14,75,"[18.7694034576416, 39.06491470336914, 45.18218994140625, 7.144512176513672]",[],322.8047061979305,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
169,14,84,"[86.13694763183594, 45.385414123535156, 31.03357696533203, 10.133163452148438]",[],314.46830789453816,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
170,14,84,"[38.65507125854492, 29.754226684570312, 63.81539535522461, 5.619354248046875]",[],358.6013129801722,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
171,14,65,"[1.3414109945297241, 15.582825660705566, 130.11106872558594, 82.01319885253906]",[],10670.824952307856,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
172,14,84,"[19.435348510742188, 34.97456359863281, 49.97706604003906, 12.067131042480469]",[],603.0798050238518,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
173,14,84,"[53.133575439453125, 39.72224807739258, 57.17607879638672, 6.528873443603516]",[],373.2953824631113,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
174,14,84,"[40.67560577392578, 36.5590705871582, 66.45397186279297, 5.172325134277344]",[],343.72154893848347,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
175,14,84,"[12.656761169433594, 42.97348403930664, 103.43968200683594, 13.779464721679688]",[],1425.343449034961,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
176,14,84,"[71.7121810913086, 36.771053314208984, 32.363525390625, 4.3017578125]",[],139.2200481891632,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
177,14,67,"[109.22872161865234, 53.59140396118164, 29.865684509277344, 50.738765716552734]",[],1515.3479692807014,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
178,14,84,"[66.34049224853516, 40.540321350097656, 41.68914031982422, 4.067455291748047]",[],169.56871440229588,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
179,14,79,"[2.6909499168395996, 27.866668701171875, 124.52131652832031, 71.62955474853516]",[],8919.406459624995,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
180,14,84,"[85.83281707763672, 37.50648498535156, 18.690345764160156, 3.4875831604003906]",[],65.18413514914573,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
181,14,75,"[37.72346496582031, 36.07950210571289, 27.19824981689453, 10.536029815673828]",[],286.561571004946,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
182,14,62,"[85.85944366455078, 36.91095733642578, 18.891006469726562, 4.0809326171875]",[],77.09292447380722,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
183,14,76,"[18.81962013244629, 36.36512756347656, 46.691383361816406, 10.227325439453125]",[],477.5279728595633,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
184,14,84,"[30.43846893310547, 35.25876235961914, 36.80303955078125, 7.680938720703125]",[],282.68189152516425,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
185,14,73,"[9.308263778686523, 20.578779220581055, 119.98274993896484, 41.381797790527344]",[],4965.10189632565,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
186,14,33,"[6.72794246673584, 25.64337158203125, 122.05916595458984, 36.741119384765625]",[],4484.590388342505,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
187,14,15,"[7.420995712280273, 21.93535614013672, 123.01396942138672, 43.692901611328125]",[],5374.8372627475765,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
188,14,62,"[107.75577545166016, 5.489178657531738, 33.808753967285156, 49.55491638183594]",[],1675.38997582288,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
189,14,65,"[14.94233512878418, 29.31100082397461, 100.32425689697266, 20.89932632446289]",[],2096.7093831490783,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
190,14,67,"[108.96270751953125, 45.42195129394531, 32.617218017578125, 9.245269775390625]",[],301.55497989524156,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
191,14,76,"[88.95381927490234, 48.319725036621094, 28.2237548828125, 7.176639556884766]",[],202.55171573581174,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
192,14,84,"[89.50386047363281, 50.658782958984375, 28.778709411621094, 4.835990905761719]",[],139.1735769941588,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
193,14,84,"[72.97408294677734, 47.917579650878906, 18.13751983642578, 6.200771331787109]",[],112.466613031429,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
194,14,77,"[19.031652450561523, 38.98137283325195, 44.566070556640625, 7.398517608642578]",[],329.7228577613132,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
195,14,84,"[29.582687377929688, 39.462554931640625, 33.09324264526367, 5.478122711181641]",[],181.28884412166371,1634021876922_Brand New 72 X48 Teak Box Bed  Hybrid Mattress  024 for sale.jpg,142,107,"{'color': 'red', 'size': 'small', 'material': 'wood'}"
